LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,DATE
A. Davis - S. Dinwiddie - C. Wood - D. Windler - A. Reaves,LAL,1,1,66.7,175.0,-108.3,100,1.00,25.0,0.0,0.0,0.0,0.3,50.0,50.0,180.00,10.0,2/14/2024
A. Davis - S. Dinwiddie - C. Wood - T. Prince - A. Reaves,LAL,1,1,233.3,0.0,233.3,50.0,0.00,25.0,0.0,50.0,50.0,0.0,100,105.4,130.91,200.0,2/14/2024
D. Russell - C. Wood - D. Windler - S. Mays - C. Castleton,LAL,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,137.14,-40.0,2/14/2024
S. Dinwiddie - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,180.00,100,2/14/2024
A. Davis - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,15,91.2,108.8,-17.6,78.6,1.83,23.4,13.3,69.6,47.4,0.2,53.4,53.4,107.02,50.3,2/22/2024
J. Hayes - D. Windler - S. Mays - M. Christie - J. Hood-Schifino,LAL,1,6,127.3,136.4,-9.1,40.0,2.00,15.4,0.0,40.0,30.8,0.1,68.8,71.7,90.00,52.1,2/22/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,4,75.0,144.4,-69.4,0.0,0.00,0.0,16.7,100,44.4,0.0,25.0,33.8,102.43,7.5,2/22/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - M. Christie,LAL,1,4,63.6,170.0,-106.4,100,0.00,20.0,16.7,25.0,20.0,0.0,33.3,35.4,117.99,23.1,2/22/2024
A. Davis - D. Russell - R. Hachimura - A. Reaves - M. Christie,LAL,1,3,75.0,187.5,-112.5,100,1.00,20.0,0.0,100,40.0,0.3,50.0,52.1,113.50,14.9,2/22/2024
A. Davis - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,1,3,166.7,71.4,95.2,25.0,0.00,14.3,0.0,60.0,50.0,0.0,80.0,85.0,94.07,115.8,2/22/2024
S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes - M. Christie,LAL,1,3,171.4,128.6,42.9,75.0,0.00,25.0,40.0,33.3,37.5,0.0,68.8,64.4,101.82,51.6,2/22/2024
A. Davis - S. Dinwiddie - D. Russell - J. Hayes - M. Christie,LAL,1,2,100.0,133.3,-33.3,100,1.00,14.3,66.7,0.0,50.0,0.3,37.5,41.0,90.32,30.8,2/22/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,2,233.3,66.7,166.7,66.7,0.00,33.3,100,100,100,0.0,87.5,87.5,76.46,130.8,2/22/2024
S. Dinwiddie - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,2,233.3,75.0,158.3,33.3,0.00,16.7,100,33.3,60.0,0.0,70.0,70.0,88.42,115.4,2/22/2024
A. Davis - D. Russell - T. Prince - R. Hachimura - M. Christie,LAL,1,1,100.0,66.7,33.3,100,0.00,33.3,0.0,100,50.0,0.0,50.0,50.0,105.88,50.0,2/22/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - M. Christie,LAL,1,1,0.0,50.0,-50.0,0.0,0.00,0.0,0.0,100,100,0.5,0.0,0.0,177.78,60.0,2/22/2024
A. Davis - S. Dinwiddie - J. Hayes - A. Reaves - M. Christie,LAL,1,1,66.7,250.0,-183.3,100,0.00,25.0,0.0,0.0,0.0,0.0,50.0,50.0,102.86,22.2,2/22/2024
D. Russell - T. Prince - R. Hachimura - A. Reaves - M. Christie,LAL,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,165.52,200.0,2/22/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,13,119.4,116.1,3.2,53.3,1.33,18.2,41.7,64.7,55.2,0.2,63.0,64.3,110.50,49.7,2/23/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,4,130.0,133.3,-3.3,60.0,3.00,20.0,50.0,100,60.0,0.1,66.7,65.8,110.32,49.1,2/23/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,4,144.4,100.0,44.4,83.3,5.00,33.3,25.0,100,57.1,0.1,66.7,65.8,100.61,70.8,2/23/2024
L. James - S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes,LAL,1,4,155.6,40.0,115.6,66.7,0.00,30.8,0.0,71.4,50.0,0.0,77.8,77.8,129.06,105.3,2/23/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,1,3,71.4,157.1,-85.7,50.0,1.00,11.1,20.0,100,42.9,0.1,35.7,35.7,121.52,3.0,2/23/2024
L. James - A. Davis - R. Hachimura - A. Reaves - M. Christie,LAL,1,3,66.7,100.0,-33.3,50.0,0.00,12.5,40.0,75.0,55.6,0.0,28.6,28.6,104.90,36.4,2/23/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,3,66.7,83.3,-16.7,100,1.00,11.1,50.0,60.0,55.6,0.2,20.0,34.0,98.74,66.7,2/23/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,3,150.0,140.0,10.0,33.3,0.00,12.5,50.0,33.3,40.0,0.0,60.0,71.2,80.82,45.8,2/23/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - M. Christie,LAL,1,3,220.0,100.0,120.0,60.0,0.00,37.5,0.0,66.7,66.7,0.0,110.0,110.0,92.09,82.1,2/23/2024
A. Davis - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,1,2,80.0,83.3,-3.3,100,1.00,16.7,0.0,75.0,42.9,0.2,50.0,51.5,108.49,43.8,2/23/2024
S. Dinwiddie - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,2,0.0,116.7,-116.7,0.0,0.00,0.0,0.0,100,40.0,0.3,0.0,0.0,145.21,-66.7,2/23/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,1,133.3,50.0,83.3,0.0,0.00,0.0,0.0,100,66.7,0.0,50.0,69.4,118.59,80.0,2/23/2024
J. Hayes - D. Windler - M. Christie - J. Hood-Schifino - M. Lewis,LAL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.56,-100.0,2/23/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,1,300.0,0.0,300.0,0.0,0.00,0.0,0.0,100,100,0.0,100,104.2,81.51,400.0,2/23/2024
L. James - D. Russell - R. Hachimura - J. Hayes - M. Christie,LAL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.82,-66.7,2/23/2024
A. Davis - D. Russell - R. Hachimura - A. Reaves - M. Christie,LAL,1,0,200.0,300.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,125.22,20.0,2/23/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,17,108.3,119.4,-11.1,58.8,2.50,20.8,12.5,78.9,48.6,0.1,57.8,58.5,103.68,46.1,2/25/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - T. Prince,LAL,1,9,111.8,111.8,0.0,50.0,2.00,18.2,14.3,50.0,35.3,0.1,63.3,59.8,95.07,47.5,2/25/2024
A. Davis - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,1,4,128.6,116.7,11.9,50.0,0.00,18.2,50.0,66.7,57.1,0.0,56.3,56.3,88.64,54.1,2/25/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - A. Reaves,LAL,1,4,154.5,111.1,43.4,57.1,0.00,25.0,33.3,66.7,50.0,0.0,85.0,85.0,115.20,69.8,2/25/2024
A. Davis - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,3,28.6,128.6,-100.0,100,0.33,11.1,25.0,50.0,37.5,0.4,20.0,20.0,97.86,-26.7,2/25/2024
L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,1,3,157.1,133.3,23.8,75.0,0.00,30.0,0.0,100,33.3,0.0,100,101.1,101.19,65.2,2/25/2024
S. Dinwiddie - D. Russell - T. Prince - R. Hachimura - J. Hayes,LAL,1,3,166.7,150.0,16.7,75.0,3.00,33.3,0.0,33.3,25.0,0.2,100,100,98.74,53.7,2/25/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,2,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.55,-40.0,2/25/2024
L. James - A. Davis - D. Russell - T. Prince - A. Reaves,LAL,1,1,150.0,200.0,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,144.00,60.0,2/25/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,1,20.0,125.0,-105.0,0.0,0.00,0.0,50.0,50.0,50.0,0.4,0.0,17.4,167.66,-266.7,2/25/2024
L. James - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,94.95,0.0,2/25/2024
T. Prince - J. Hayes - D. Windler - S. Mays - M. Christie,LAL,1,1,100.0,0.0,100.0,100,0.00,33.3,0.0,100,50.0,0.0,50.0,50.0,108.68,100,2/25/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,50.0,33.3,0.0,0.0,0.0,160.00,0.0,2/25/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,0,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.91,-50.0,2/25/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,17,102.9,114.7,-11.8,66.7,2.50,20.4,25.0,61.5,41.4,0.1,53.2,54.9,100.19,48.0,2/28/2024
L. James - D. Russell - T. Prince - C. Reddish - J. Hayes,LAL,1,9,152.6,110.5,42.1,70.0,1.75,25.0,40.0,71.4,58.3,0.2,90.0,91.3,103.64,65.6,2/28/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,7,146.2,125.0,21.2,62.5,2.50,26.3,33.3,55.6,50.0,0.2,86.4,86.4,88.24,69.9,2/28/2024
A. Davis - S. Dinwiddie - T. Prince - C. Reddish - A. Reaves,LAL,1,6,71.4,123.1,-51.6,25.0,0.33,6.3,14.3,100,50.0,0.2,40.0,44.2,114.02,19.2,2/28/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,4,100.0,111.1,-11.1,60.0,3.00,23.1,0.0,100,57.1,0.1,62.5,62.5,109.88,57.9,2/28/2024
L. James - A. Davis - D. Russell - C. Reddish - A. Reaves,LAL,1,2,100.0,100.0,0.0,0.0,0.00,0.0,100,100,100,0.0,50.0,50.0,59.38,60.0,2/28/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - C. Reddish,LAL,1,1,0.0,50.0,-50.0,0.0,0.00,0.0,100,100,100,1.0,0.0,0.0,104.35,100,2/28/2024
L. James - D. Russell - R. Hachimura - C. Reddish - J. Hayes,LAL,1,1,66.7,66.7,0.0,0.0,0.00,0.0,0.0,100,33.3,0.0,33.3,33.3,157.09,25.0,2/28/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - C. Reddish,LAL,1,1,300.0,100.0,200.0,50.0,0.00,25.0,100,100,100,0.0,83.3,87.2,79.01,86.7,2/28/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,106.67,0.0,2/28/2024
L. James - A. Davis - R. Hachimura - C. Reddish - A. Reaves,LAL,1,0,200.0,0.0,200.0,100,0.00,50.0,0.0,100,100,0.0,100,100,464.52,133.3,2/28/2024
L. James - S. Dinwiddie - T. Prince - C. Reddish - M. Christie,LAL,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.71,0.0,2/28/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,22,108.9,106.8,2.1,63.6,3.50,21.2,28.0,75.0,48.9,0.1,51.1,51.3,95.57,50.3,2/29/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,7,146.7,113.3,33.3,50.0,0.00,20.0,16.7,100,61.5,0.0,64.3,67.9,109.59,64.7,2/29/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - C. Reddish,LAL,1,3,166.7,116.7,50.0,33.3,1.00,12.5,100,66.7,75.0,0.2,87.5,94.0,99.88,71.0,2/29/2024
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,3,71.4,125.0,-53.6,100,2.00,22.2,0.0,66.7,33.3,0.1,40.0,42.5,114.89,22.2,2/29/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,3,157.1,128.6,28.6,60.0,3.00,25.0,66.7,50.0,60.0,0.1,68.8,68.8,96.46,46.3,2/29/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,2,75.0,125.0,-50.0,100,0.00,20.0,0.0,100,40.0,0.0,25.0,33.8,123.74,33.3,2/29/2024
A. Davis - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,1,2,166.7,80.0,86.7,25.0,0.00,14.3,0.0,100,50.0,0.0,80.0,85.0,133.11,100,2/29/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,2,120.0,116.7,3.3,100,1.00,16.7,0.0,66.7,66.7,0.2,100,108.7,137.74,57.1,2/29/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,2,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,100,60.0,0.2,66.7,66.7,119.10,36.8,2/29/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,100.0,125.0,-25.0,100,0.00,20.0,0.0,66.7,40.0,0.0,33.3,51.5,103.78,58.8,2/29/2024
A. Davis - S. Dinwiddie - T. Prince - C. Reddish - A. Reaves,LAL,1,1,66.7,150.0,-83.3,100,1.00,25.0,0.0,100,50.0,0.3,50.0,50.0,134.40,-14.3,2/29/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - A. Reaves,LAL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,0.0,140.26,-33.3,2/29/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,200.0,200.0,0.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,100,96.00,37.5,2/29/2024
L. James - D. Russell - R. Hachimura - J. Hayes - M. Christie,LAL,1,1,300.0,200.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,125.0,123.0,69.68,80.0,2/29/2024
L. James - S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,50.0,33.3,0.0,0.0,0.0,108.00,-100.0,2/29/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,1,0.0,33.3,-33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,141.45,100,2/29/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,19,119.5,115.0,4.5,80.0,4.00,28.1,0.0,83.3,45.5,0.1,64.3,66.6,100.99,50.2,3/2/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,5,100.0,130.0,-30.0,75.0,0.00,25.0,0.0,66.7,25.0,0.0,50.0,50.0,92.09,28.8,3/2/2024
L. James - D. Russell - T. Prince - C. Reddish - J. Hayes,LAL,1,5,140.0,133.3,6.7,50.0,0.00,21.4,16.7,33.3,22.2,0.0,59.1,58.9,99.85,55.4,3/2/2024
L. James - A. Davis - R. Hachimura - C. Reddish - A. Reaves,LAL,1,4,100.0,200.0,-100.0,66.7,2.00,20.0,50.0,100,60.0,0.2,42.9,42.9,79.32,17.8,3/2/2024
L. James - S. Dinwiddie - D. Russell - C. Reddish - J. Hayes,LAL,1,4,128.6,142.9,-14.3,75.0,1.50,25.0,66.7,60.0,62.5,0.3,64.3,60.5,79.68,51.2,3/2/2024
A. Davis - S. Dinwiddie - R. Hachimura - C. Reddish - A. Reaves,LAL,1,3,114.3,157.1,-42.9,33.3,0.00,11.1,25.0,40.0,33.3,0.0,50.0,50.8,98.68,28.1,3/2/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,3,175.0,120.0,55.0,100,0.00,42.9,0.0,50.0,33.3,0.0,87.5,87.5,84.16,64.5,3/2/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - R. Hachimura,LAL,1,2,66.7,120.0,-53.3,0.0,0.00,0.0,25.0,100,40.0,0.0,20.0,34.0,109.39,0.0,3/2/2024
L. James - A. Davis - S. Dinwiddie - C. Reddish - A. Reaves,LAL,1,2,160.0,120.0,40.0,66.7,0.00,28.6,0.0,0.0,0.0,0.0,100,100,105.11,50.0,3/2/2024
A. Davis - S. Dinwiddie - T. Prince - C. Reddish - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.29,0.0,3/2/2024
L. James - D. Russell - R. Hachimura - C. Reddish - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.00,0.0,3/2/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,15,103.2,140.6,-37.4,78.6,1.22,24.4,27.3,60.0,46.2,0.3,66.7,63.2,104.16,39.5,3/4/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,10,133.3,71.4,61.9,63.6,2.33,21.2,50.0,78.6,66.7,0.1,64.3,64.0,96.77,77.3,3/4/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - C. Reddish,LAL,1,5,130.0,110.0,20.0,50.0,0.50,7.1,75.0,80.0,77.8,0.2,33.3,62.5,103.45,64.7,3/4/2024
H. Giles III - J. Hayes - M. Christie - J. Hood-Schifino - M. Lewis,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
A. Davis - S. Dinwiddie - T. Prince - C. Reddish - A. Reaves,LAL,1,3,157.1,0.0,157.1,25.0,0.00,12.5,0.0,85.7,66.7,0.0,91.7,91.7,99.05,129.6,3/4/2024
A. Davis - S. Dinwiddie - R. Hachimura - C. Reddish - A. Reaves,LAL,1,2,20.0,75.0,-55.0,0.0,0.00,0.0,0.0,100,75.0,0.4,0.0,26.6,118.90,-100.0,3/4/2024
L. James - A. Davis - D. Russell - C. Reddish - A. Reaves,LAL,1,2,200.0,166.7,33.3,100,0.00,42.9,0.0,0.0,0.0,0.0,87.5,90.1,91.80,68.8,3/4/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,2,250.0,0.0,250.0,100,0.00,33.3,0.0,75.0,75.0,0.0,125.0,119.0,92.48,172.2,3/4/2024
T. Prince - J. Hayes - A. Reaves - M. Christie - J. Hood-Schifino,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
A. Davis - D. Russell - R. Hachimura - C. Reddish - A. Reaves,LAL,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,92.31,-200.0,3/4/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,250.0,150.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,122.55,63.6,3/4/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,1,100.0,0.0,100.0,0.0,0.00,0.0,50.0,100,75.0,0.0,33.3,33.3,108.68,125.0,3/4/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,50.0,100.0,-50.0,100,1.00,20.0,0.0,100,50.0,0.3,50.0,50.0,129.23,46.2,3/4/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.85,100,3/4/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,218.18,0.0,3/4/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,14,114.3,73.5,40.8,62.5,1.67,22.2,0.0,90.0,60.0,0.2,69.2,72.0,115.27,73.7,3/6/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,8,113.3,176.9,-63.6,57.1,2.00,20.0,16.7,0.0,10.0,0.1,66.7,61.8,88.03,27.6,3/6/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,4,125.0,112.5,12.5,66.7,0.00,18.2,25.0,100,57.1,0.0,57.1,63.5,103.78,59.0,3/6/2024
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,4,112.5,142.9,-30.4,100,2.00,20.0,0.0,50.0,25.0,0.1,50.0,62.5,98.18,52.8,3/6/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,3,142.9,157.1,-14.3,50.0,1.00,12.5,0.0,100,66.7,0.1,100,105.0,98.82,47.6,3/6/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - A. Reaves,LAL,1,3,100.0,183.3,-83.3,0.0,0.00,0.0,33.3,100,50.0,0.0,25.0,52.1,112.94,10.3,3/6/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - M. Christie,LAL,1,3,133.3,71.4,61.9,33.3,1.00,14.3,0.0,60.0,42.9,0.2,80.0,80.0,107.59,94.4,3/6/2024
L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,1,2,33.3,200.0,-166.7,100,0.00,14.3,0.0,0.0,0.0,0.0,20.0,20.0,117.55,-5.3,3/6/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,160.0,120.0,40.0,66.7,2.00,28.6,0.0,100,50.0,0.2,100,100,115.20,60.9,3/6/2024
H. Giles III - J. Hayes - M. Christie - J. Hood-Schifino - M. Lewis,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,115.20,0.0,3/6/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,100.0,133.3,-33.3,50.0,0.00,20.0,0.0,50.0,33.3,0.0,66.7,66.7,120.00,55.0,3/6/2024
L. James - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,50.0,233.3,-183.3,0.0,0.00,0.0,0.0,0.0,0.0,0.3,50.0,50.0,165.25,-14.3,3/6/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,1,0.0,233.3,-233.3,0.0,0.00,0.0,33.3,0.0,33.3,0.3,0.0,0.0,115.86,-122.2,3/6/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,1,200.0,0.0,200.0,100,0.00,33.3,0.0,100,100,0.0,100,106.4,174.55,150.0,3/6/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,23,115.7,127.1,-11.4,52.0,13.00,20.0,4.3,72.7,37.8,0.0,57.4,58.9,101.98,48.5,3/8/2024
A. Davis - S. Dinwiddie - R. Hachimura - C. Reddish - A. Reaves,LAL,1,4,122.2,125.0,-2.8,66.7,1.00,16.7,33.3,80.0,62.5,0.2,80.0,81.4,98.71,60.5,3/8/2024
A. Davis - D. Russell - T. Prince - C. Reddish - J. Hayes,LAL,1,3,128.6,112.5,16.1,75.0,3.00,30.0,0.0,75.0,50.0,0.1,75.0,75.0,105.26,53.7,3/8/2024
A. Davis - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,1,3,142.9,100.0,42.9,75.0,3.00,30.0,0.0,100,60.0,0.1,83.3,83.3,107.81,57.9,3/8/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - M. Christie,LAL,1,3,200.0,120.0,80.0,50.0,0.00,20.0,66.7,100,80.0,0.0,83.3,77.3,82.50,79.3,3/8/2024
A. Davis - D. Russell - T. Prince - J. Hayes - A. Reaves,LAL,1,2,100.0,83.3,16.7,50.0,0.00,16.7,0.0,100,50.0,0.0,50.0,50.0,116.47,60.0,3/8/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - C. Reddish,LAL,1,2,150.0,140.0,10.0,50.0,0.00,20.0,0.0,100,50.0,0.0,75.0,75.0,98.18,40.0,3/8/2024
D. Russell - T. Prince - R. Hachimura - C. Reddish - J. Hayes,LAL,1,2,33.3,100.0,-66.7,0.0,0.00,0.0,50.0,100,60.0,0.0,0.0,10.2,79.37,-300.0,3/8/2024
S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,200.0,175.0,25.0,50.0,0.00,20.0,0.0,33.3,33.3,0.0,150.0,138.9,114.06,61.5,3/8/2024
A. Davis - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,1,66.7,66.7,0.0,100,0.00,25.0,0.0,100,33.3,0.0,33.3,33.3,130.91,33.3,3/8/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.13,-40.0,3/8/2024
A. Davis - S. Dinwiddie - R. Hachimura - C. Reddish - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,50.0,50.0,0.0,0.0,0.0,130.32,-300.0,3/8/2024
A. Davis - T. Prince - C. Reddish - J. Hayes - M. Christie,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.95,0.0,3/8/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,12,126.9,108.0,18.9,91.7,2.20,26.8,44.4,71.4,60.9,0.2,66.7,69.8,103.58,64.7,3/10/2024
L. James - A. Davis - D. Russell - T. Prince - A. Reaves,LAL,1,11,138.1,75.0,63.1,40.0,4.00,13.3,41.7,81.3,64.3,0.0,50.0,58.1,92.11,87.5,3/10/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,8,111.1,150.0,-38.9,75.0,2.00,24.0,14.3,75.0,36.4,0.2,64.3,65.3,102.77,39.0,3/10/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,6,108.3,66.7,41.7,60.0,0.60,17.6,50.0,70.0,64.3,0.4,62.5,66.6,94.53,116.7,3/10/2024
